case_id,query,historical_rank,historical_candidate_code,historical_score,historical_candidate_history_rank,historical_precedent_ids,historical_precedent_count,historical_precedent_case_id,historical_precedent_id_unico,historical_precedent_dam,historical_precedent_serie,historical_precedent_code,historical_precedent_description,traceability_complete,normative_evidence_status,normative_doc_ids,normative_source,normative_version,normative_type,normative_document_code,normative_source_page,normative_source_line,normative_evidence_reference,has_exact_nandina8_evidence,has_hs6_evidence,has_hs4_evidence,has_chapter_evidence,normative_corpus_sha256
DA-EVAL-V02-00007,"Amortiguador, S/M, MDS110-75 Amortiguador MDS110-75 Shock absorber MDS110-75 // Cod: 4110704897 Permite mantener la estabilidad de cabina Acero // Componente repuesto para maquinaria minera",3,87141090,14.901452055936335,17,DA-HIST-V02-00681,1,DA-HIST-V02-00681,118-2026-10-106393-00-454,118-2026-10-106393-00,454,87141090,"AMORTIGUADOR DELANTERO, S/M, S/M AMORTIGUADOR DELANTERO PART NO:2905010-D650B PIEZA DE CABINA METAL",1,exact_nandina8_evidence,NANDINA_87141090,NANDINA,hierarchical_v0.1,nandina_8,87141090,407,23,8714.10.90 - - Los demás u,1,1,1,1,f389ae6c303279cfea23697cbedb3315a5254254c2efc2450cf28f81243df175
DA-EVAL-V02-00008,"Amortiguador, S/M, MDS110-65 Amortiguador MDS110-65 Shock absorber MDS110-65 // Cod: 4110706317 Permite mantener la estabilidad de cabina Acero // Componente repuesto para maquinaria minera",1,87088020,28.28357933176955,1,DA-HIST-V02-00741,1,DA-HIST-V02-00741,118-2026-10-113456-00-139,118-2026-10-113456-00,139,87088020,"AMORTIGUADOR POSTERIOR PIAGGIO,PIAGGIO,136451R, ES UN COMPONENTE EN LA SUSPENSION DE LA MOTO material metal REAR SHOCK ABSORBER ASSLY",1,exact_nandina8_evidence,NANDINA_87088020,NANDINA,hierarchical_v0.1,nandina_8,87088020,406,21,8708.80.20 - - Amortiguadores y sus partes u,1,1,1,1,f389ae6c303279cfea23697cbedb3315a5254254c2efc2450cf28f81243df175
DA-EVAL-V02-00008,"Amortiguador, S/M, MDS110-65 Amortiguador MDS110-65 Shock absorber MDS110-65 // Cod: 4110706317 Permite mantener la estabilidad de cabina Acero // Componente repuesto para maquinaria minera",2,87149290,18.676781884785818,3,DA-HIST-V02-00729,1,DA-HIST-V02-00729,118-2026-10-113456-00-119,118-2026-10-113456-00,119,87149290,"BUJE DE AMORTIGUADOR BOCAMAZA,BAJAJ,AB171016, ES UN COMPONENTE QUE AMORTIGUA EL EJE DE LA BOCAMAZA DELANTERA material metal con caucho BUSH FR SHOCK ABS",1,exact_nandina8_evidence,NANDINA_87149290,NANDINA,hierarchical_v0.1,nandina_8,87149290,407,29,8714.92.90 - - - Radios u,1,1,1,1,f389ae6c303279cfea23697cbedb3315a5254254c2efc2450cf28f81243df175
DA-EVAL-V02-00008,"Amortiguador, S/M, MDS110-65 Amortiguador MDS110-65 Shock absorber MDS110-65 // Cod: 4110706317 Permite mantener la estabilidad de cabina Acero // Componente repuesto para maquinaria minera",3,87141090,14.901452055936335,17,DA-HIST-V02-00681,1,DA-HIST-V02-00681,118-2026-10-106393-00-454,118-2026-10-106393-00,454,87141090,"AMORTIGUADOR DELANTERO, S/M, S/M AMORTIGUADOR DELANTERO PART NO:2905010-D650B PIEZA DE CABINA METAL",1,exact_nandina8_evidence,NANDINA_87141090,NANDINA,hierarchical_v0.1,nandina_8,87141090,407,23,8714.10.90 - - Los demás u,1,1,1,1,f389ae6c303279cfea23697cbedb3315a5254254c2efc2450cf28f81243df175
DA-EVAL-V02-00009,"Palanca de cambios DC120, S/M, S/M Palanca de cambios DC120 Shift lever DC120 // Cod: 4110705161 Componente de palanca de cambios Plástico // Componente repuesto para maquinaria minera",1,87084010,53.9325957340071,1,DA-HIST-V02-00786,1,DA-HIST-V02-00786,118-2026-10-115368-00-101,118-2026-10-115368-00,101,87084010,"PALANCA DE CAMBIOS, HONDA , SIN MODELO GEAR LEVER HONDA",1,exact_nandina8_evidence,NANDINA_87084010,NANDINA,hierarchical_v0.1,nandina_8,87084010,406,5,8708.40.10 - - Cajas de cambio u,1,1,1,1,f389ae6c303279cfea23697cbedb3315a5254254c2efc2450cf28f81243df175
DA-EVAL-V02-00009,"Palanca de cambios DC120, S/M, S/M Palanca de cambios DC120 Shift lever DC120 // Cod: 4110705161 Componente de palanca de cambios Plástico // Componente repuesto para maquinaria minera",2,87089400,43.593869147479985,3,DA-HIST-V02-00962,1,DA-HIST-V02-00962,118-2026-10-119237-00-93,118-2026-10-119237-00,93,87089400,"PALANCA CAMBIOS FOTON, S/M, S/M PALANCA CAMBIOS FOTON PART N°: 1108917300018 PARA USO AUTOMOTRIZ FIERRO",1,exact_nandina8_evidence,NANDINA_87089400,NANDINA,hierarchical_v0.1,nandina_8,87089400,406,31,"8708.94.00 - - Volantes, columnas y cajas de dirección; sus partes u",1,0,1,1,f389ae6c303279cfea23697cbedb3315a5254254c2efc2450cf28f81243df175
DA-EVAL-V02-00009,"Palanca de cambios DC120, S/M, S/M Palanca de cambios DC120 Shift lever DC120 // Cod: 4110705161 Componente de palanca de cambios Plástico // Componente repuesto para maquinaria minera",3,87084090,37.87632047581288,4,DA-HIST-V02-01250,1,DA-HIST-V02-01250,118-2026-10-128583-00-2046,118-2026-10-128583-00,2046,87084090,"CASQUILLO, PALANCA DE CAMBIOS ; TOYOTA ; S/M RPTOS PARA AUTOMOVILES Y CAMIONETAS Nro.Autoparte: 33548-60040",1,exact_nandina8_evidence,NANDINA_87084090,NANDINA,hierarchical_v0.1,nandina_8,87084090,406,6,8708.40.90 - - Partes u,1,1,1,1,f389ae6c303279cfea23697cbedb3315a5254254c2efc2450cf28f81243df175
DA-EVAL-V02-00010,"Montaje izquierdo de la caja d, S/M, S/M Montaje izquierdo de la caja de cambios Transmission LH mount wldmt // Cod: 27050121021 Sostener transmisión, absorber vibraciones, mantener alineación Acero // Componente repuesto para maquinaria minera",1,87089400,31.426302038622165,1,DA-HIST-V02-00662,1,DA-HIST-V02-00662,118-2026-10-106393-00-392,118-2026-10-106393-00,392,87089400,"TERMINAL DE CAJA DE DIRECCION IZQUIERDO, S/M, S/M TERMINAL DE CAJA DE DIRECCION IZQUIERDO PART NO:DZ96259240138 PIEZA DE BARRA METAL",1,exact_nandina8_evidence,NANDINA_87089400,NANDINA,hierarchical_v0.1,nandina_8,87089400,406,31,"8708.94.00 - - Volantes, columnas y cajas de dirección; sus partes u",1,0,1,1,f389ae6c303279cfea23697cbedb3315a5254254c2efc2450cf28f81243df175
DA-EVAL-V02-00010,"Montaje izquierdo de la caja d, S/M, S/M Montaje izquierdo de la caja de cambios Transmission LH mount wldmt // Cod: 27050121021 Sostener transmisión, absorber vibraciones, mantener alineación Acero // Componente repuesto para maquinaria minera",2,87099000,29.13015742005819,2,DA-HIST-V02-00062,1,DA-HIST-V02-00062,118-2026-10-002710-00-31,118-2026-10-002710-00,31,87099000,"PISO DE LA CAJA DE CARGA,S/M,S/M, PISO DE LA CAJA DE CARGA REPUESTOS",1,exact_nandina8_evidence,NANDINA_87099000,NANDINA,hierarchical_v0.1,nandina_8,87099000,406,57,8709.90.00 - Partes u,1,0,1,1,f389ae6c303279cfea23697cbedb3315a5254254c2efc2450cf28f81243df175
DA-EVAL-V02-00010,"Montaje izquierdo de la caja d, S/M, S/M Montaje izquierdo de la caja de cambios Transmission LH mount wldmt // Cod: 27050121021 Sostener transmisión, absorber vibraciones, mantener alineación Acero // Componente repuesto para maquinaria minera",3,87083029,27.391341904558363,4,DA-HIST-V02-00531,1,DA-HIST-V02-00531,118-2026-10-096423-00-40,118-2026-10-096423-00,40,87083029,"CAÑERIA DE FRENO IZQUIERDO,PEUGEOT,CAÑERIA DE FRENO IZQUIERDO, PART NUMBER: 9824167280 RIGHT BRAKE HOSE CAÑERIA DE FRENO IZQUIERDO USO: REPUESTO AUTOMOTRIZ, COMPONENTE: METAL",1,exact_nandina8_evidence,NANDINA_87083029,NANDINA,hierarchical_v0.1,nandina_8,87083029,406,3,8708.30.29 - - - Las demás partes u,1,1,1,1,f389ae6c303279cfea23697cbedb3315a5254254c2efc2450cf28f81243df175
DA-EVAL-V02-00011,"Montaje derecho de la caja de, S/M, S/M Montaje derecho de la caja de cambios Transmission RH mount wldmt // Cod: 27050120981 Sostener transmisión, absorber vibraciones, mantener alineación Acero // Componente repuesto para maquinaria minera",1,87089400,35.19199834017628,1,DA-HIST-V02-00661,1,DA-HIST-V02-00661,118-2026-10-106393-00-391,118-2026-10-106393-00,391,87089400,"TERMINAL DE CAJA DE DIRECCION DERECHO, S/M, S/M TERMINAL DE CAJA DE DIRECCION DERECHO PART NO:DZ96259240137 PIEZA DE BARRA METAL",1,exact_nandina8_evidence,NANDINA_87089400,NANDINA,hierarchical_v0.1,nandina_8,87089400,406,31,"8708.94.00 - - Volantes, columnas y cajas de dirección; sus partes u",1,0,1,1,f389ae6c303279cfea23697cbedb3315a5254254c2efc2450cf28f81243df175
DA-EVAL-V02-00011,"Montaje derecho de la caja de, S/M, S/M Montaje derecho de la caja de cambios Transmission RH mount wldmt // Cod: 27050120981 Sostener transmisión, absorber vibraciones, mantener alineación Acero // Componente repuesto para maquinaria minera",2,87099000,31.721576223271214,2,DA-HIST-V02-00062,1,DA-HIST-V02-00062,118-2026-10-002710-00-31,118-2026-10-002710-00,31,87099000,"PISO DE LA CAJA DE CARGA,S/M,S/M, PISO DE LA CAJA DE CARGA REPUESTOS",1,exact_nandina8_evidence,NANDINA_87099000,NANDINA,hierarchical_v0.1,nandina_8,87099000,406,57,8709.90.00 - Partes u,1,0,1,1,f389ae6c303279cfea23697cbedb3315a5254254c2efc2450cf28f81243df175
DA-EVAL-V02-00011,"Montaje derecho de la caja de, S/M, S/M Montaje derecho de la caja de cambios Transmission RH mount wldmt // Cod: 27050120981 Sostener transmisión, absorber vibraciones, mantener alineación Acero // Componente repuesto para maquinaria minera",3,87083029,30.950507654809453,4,DA-HIST-V02-00530,1,DA-HIST-V02-00530,118-2026-10-096423-00-39,118-2026-10-096423-00,39,87083029,"CAÑERIA DE FRENO DERECHO,PEUGEOT,CAÑERIA DE FRENO DERECHO, PART NUMBER: 9824183580 LEFT BRAKE HOSE CAÑERIA DE FRENO DERECHO USO: REPUESTO AUTOMOTRIZ, COMPONENTE: METAL",1,exact_nandina8_evidence,NANDINA_87083029,NANDINA,hierarchical_v0.1,nandina_8,87083029,406,3,8708.30.29 - - - Las demás partes u,1,1,1,1,f389ae6c303279cfea23697cbedb3315a5254254c2efc2450cf28f81243df175
DA-EVAL-V02-00012,"Conjunto de motor de accionami, S/M, S/M Conjunto de motor de accionamiento L15 Drive motor assy L15 // Cod: 4110707021 Componente de motor Acero // Componente repuesto para maquinaria minera",1,87149900,38.13768096341542,1,DA-HIST-V02-00319,1,DA-HIST-V02-00319,118-2026-10-032668-00-79,118-2026-10-032668-00,79,87149900,"Conjunto de bomba de aceite, TAO MOTOR, TAO 300 Conjunto de bomba de aceite Oil pump assembly Acero",1,exact_nandina8_evidence,NANDINA_87149900,NANDINA,hierarchical_v0.1,nandina_8,87149900,407,34,8714.99.00 - - Los demás u,1,0,1,1,f389ae6c303279cfea23697cbedb3315a5254254c2efc2450cf28f81243df175
DA-EVAL-V02-00012,"Conjunto de motor de accionami, S/M, S/M Conjunto de motor de accionamiento L15 Drive motor assy L15 // Cod: 4110707021 Componente de motor Acero // Componente repuesto para maquinaria minera",2,87089999,34.150723016231495,2,DA-HIST-V02-00698,1,DA-HIST-V02-00698,118-2026-10-106393-00-491,118-2026-10-106393-00,491,87089999,"SOPORTE DE MOTOR, S/M, S/M SOPORTE DE MOTOR PART NO:DZ9114593001 PIEZA DE MOTOR METAL",1,exact_nandina8_evidence,NANDINA_87089999,NANDINA,hierarchical_v0.1,nandina_8,87089999,406,49,8708.99.99 - - - - Los demás u,1,1,1,1,f389ae6c303279cfea23697cbedb3315a5254254c2efc2450cf28f81243df175
DA-EVAL-V02-00012,"Conjunto de motor de accionami, S/M, S/M Conjunto de motor de accionamiento L15 Drive motor assy L15 // Cod: 4110707021 Componente de motor Acero // Componente repuesto para maquinaria minera",3,87141090,27.02694457358051,7,DA-HIST-V02-00778,1,DA-HIST-V02-00778,118-2026-10-113456-00-90,118-2026-10-113456-00,90,87141090,"MANGUERA DE ACEITE 4T 205 D,BAJAJ,AA101643, ES UN COMPONENTE QUE CONDUCE EL ACEITE DEL MOTOR material de caucho con metal PIPE OIL HOT",1,exact_nandina8_evidence,NANDINA_87141090,NANDINA,hierarchical_v0.1,nandina_8,87141090,407,23,8714.10.90 - - Los demás u,1,1,1,1,f389ae6c303279cfea23697cbedb3315a5254254c2efc2450cf28f81243df175
DA-EVAL-V02-00013,"Brazo de dirección, S/M, S/M Brazo de dirección Steering arm // Cod: 27060106931 Componente del sistema de dirección Acero // Componente repuesto para maquinaria minera",1,87089400,39.04746341086836,1,DA-HIST-V02-00526,1,DA-HIST-V02-00526,118-2026-10-096423-00-35,118-2026-10-096423-00,35,87089400,"SOPORTE DIRECCION,PEUGEOT,SOPORTE DIRECCION, PART NUMBER: 1648322280 STEERING CONNECTION ROD KIT SOPORTE DIRECCION USO: REPUESTO AUTOMOTRIZ, COMPONENTE: METAL",1,exact_nandina8_evidence,NANDINA_87089400,NANDINA,hierarchical_v0.1,nandina_8,87089400,406,31,"8708.94.00 - - Volantes, columnas y cajas de dirección; sus partes u",1,0,1,1,f389ae6c303279cfea23697cbedb3315a5254254c2efc2450cf28f81243df175
DA-EVAL-V02-00013,"Brazo de dirección, S/M, S/M Brazo de dirección Steering arm // Cod: 27060106931 Componente del sistema de dirección Acero // Componente repuesto para maquinaria minera",2,87089939,36.95771441368811,2,DA-HIST-V02-00664,1,DA-HIST-V02-00664,118-2026-10-106393-00-397,118-2026-10-106393-00,397,87089939,"BRAZO DE DIRECCION IZQUIERDO, S/M, S/M BRAZO DE DIRECCION IZQUIERDO PART NO:DZ9100410081 PIEZA DE ENGRANAJE METAL",1,exact_nandina8_evidence,NANDINA_87089939,NANDINA,hierarchical_v0.1,nandina_8,87089939,406,44,8708.99.39 - - - - Las demás partes u,1,1,1,1,f389ae6c303279cfea23697cbedb3315a5254254c2efc2450cf28f81243df175
DA-EVAL-V02-00013,"Brazo de dirección, S/M, S/M Brazo de dirección Steering arm // Cod: 27060106931 Componente del sistema de dirección Acero // Componente repuesto para maquinaria minera",3,87089932,26.63642196180834,9,DA-HIST-V02-00616,1,DA-HIST-V02-00616,118-2026-10-106393-00-230,118-2026-10-106393-00,230,87089932,"SERVO DE DIRECCION, S/M, S/M SERVO DE DIRECCION PART NO:DZ9100130044 PIEZA DE MOTOR METAL",1,exact_nandina8_evidence,NANDINA_87089932,NANDINA,hierarchical_v0.1,nandina_8,87089932,406,42,8708.99.32 - - - - Sistemas hidráulicos u,1,1,1,1,f389ae6c303279cfea23697cbedb3315a5254254c2efc2450cf28f81243df175
DA-EVAL-V02-00014,"Conjunto de barra de dirección, S/M, S/M Conjunto de barra de dirección 1101.5*O60 Steering tie rod assy1101.5*O60 // Cod: 4110708066 Componente respuesta para motor Acero // Componente repuesto para maquinaria minera",1,87089400,39.666250437229316,1,DA-HIST-V02-00526,1,DA-HIST-V02-00526,118-2026-10-096423-00-35,118-2026-10-096423-00,35,87089400,"SOPORTE DIRECCION,PEUGEOT,SOPORTE DIRECCION, PART NUMBER: 1648322280 STEERING CONNECTION ROD KIT SOPORTE DIRECCION USO: REPUESTO AUTOMOTRIZ, COMPONENTE: METAL",1,exact_nandina8_evidence,NANDINA_87089400,NANDINA,hierarchical_v0.1,nandina_8,87089400,406,31,"8708.94.00 - - Volantes, columnas y cajas de dirección; sus partes u",1,0,1,1,f389ae6c303279cfea23697cbedb3315a5254254c2efc2450cf28f81243df175
DA-EVAL-V02-00014,"Conjunto de barra de dirección, S/M, S/M Conjunto de barra de dirección 1101.5*O60 Steering tie rod assy1101.5*O60 // Cod: 4110708066 Componente respuesta para motor Acero // Componente repuesto para maquinaria minera",2,87089933,30.643049816589446,4,DA-HIST-V02-00569,1,DA-HIST-V02-00569,118-2026-10-106393-00-109,118-2026-10-106393-00,109,87089933,"TERMINAL DE DIRECCION DERECHO, S/M, S/M TERMINAL DE DIRECCION DERECHO PART NO:3303ZB6-060 PIEZA DE BARRA METAL",1,exact_nandina8_evidence,NANDINA_87089933,NANDINA,hierarchical_v0.1,nandina_8,87089933,406,43,8708.99.33 - - - - Terminales u,1,1,1,1,f389ae6c303279cfea23697cbedb3315a5254254c2efc2450cf28f81243df175
DA-EVAL-V02-00014,"Conjunto de barra de dirección, S/M, S/M Conjunto de barra de dirección 1101.5*O60 Steering tie rod assy1101.5*O60 // Cod: 4110708066 Componente respuesta para motor Acero // Componente repuesto para maquinaria minera",3,87089932,26.08994704705701,6,DA-HIST-V02-00616,1,DA-HIST-V02-00616,118-2026-10-106393-00-230,118-2026-10-106393-00,230,87089932,"SERVO DE DIRECCION, S/M, S/M SERVO DE DIRECCION PART NO:DZ9100130044 PIEZA DE MOTOR METAL",1,exact_nandina8_evidence,NANDINA_87089932,NANDINA,hierarchical_v0.1,nandina_8,87089932,406,42,8708.99.32 - - - - Sistemas hidráulicos u,1,1,1,1,f389ae6c303279cfea23697cbedb3315a5254254c2efc2450cf28f81243df175
DA-EVAL-V02-00015,"Conjunto de brazo central, S/M, S/M Conjunto de brazo central Center arm assy // Cod: 27140220051 Componente del sistema de dirección Acero // Componente repuesto para maquinaria minera",1,87089939,24.916066480090265,1,DA-HIST-V02-00664,1,DA-HIST-V02-00664,118-2026-10-106393-00-397,118-2026-10-106393-00,397,87089939,"BRAZO DE DIRECCION IZQUIERDO, S/M, S/M BRAZO DE DIRECCION IZQUIERDO PART NO:DZ9100410081 PIEZA DE ENGRANAJE METAL",1,exact_nandina8_evidence,NANDINA_87089939,NANDINA,hierarchical_v0.1,nandina_8,87089939,406,44,8708.99.39 - - - - Las demás partes u,1,1,1,1,f389ae6c303279cfea23697cbedb3315a5254254c2efc2450cf28f81243df175
DA-EVAL-V02-00015,"Conjunto de brazo central, S/M, S/M Conjunto de brazo central Center arm assy // Cod: 27140220051 Componente del sistema de dirección Acero // Componente repuesto para maquinaria minera",2,87088090,20.668727244886462,5,DA-HIST-V02-00547,1,DA-HIST-V02-00547,118-2026-10-096423-00-66,118-2026-10-096423-00,66,87088090,"DEL CAMPANA CENTRAL DE DISCO TIERRA,S/M,S/M, CÓDIGO: 904941838B DIRT FRONT BRAKE D PART NUMBER: P21R4-A/TN",1,exact_nandina8_evidence,NANDINA_87088090,NANDINA,hierarchical_v0.1,nandina_8,87088090,406,22,8708.80.90 - - Los demás u,1,1,1,1,f389ae6c303279cfea23697cbedb3315a5254254c2efc2450cf28f81243df175
DA-EVAL-V02-00015,"Conjunto de brazo central, S/M, S/M Conjunto de brazo central Center arm assy // Cod: 27140220051 Componente del sistema de dirección Acero // Componente repuesto para maquinaria minera",3,87141090,20.391377667439215,6,DA-HIST-V02-00776,1,DA-HIST-V02-00776,118-2026-10-113456-00-86,118-2026-10-113456-00,86,87141090,"LEVA DE EMBRAGUE,BAJAJ,DH101180, ES UN COMPONENTE QUE AJUSTA EN EL EJE DE EMBRAGUE material de metal LEVER ASSY",1,exact_nandina8_evidence,NANDINA_87141090,NANDINA,hierarchical_v0.1,nandina_8,87141090,407,23,8714.10.90 - - Los demás u,1,1,1,1,f389ae6c303279cfea23697cbedb3315a5254254c2efc2450cf28f81243df175
DA-EVAL-V02-00016,"Brazo de enlace, S/M, S/M Brazo de enlace - Pasador de enlace O40*128 Pin // Cod: 27060106991 Permite el movimiento articulado de piezas metalicas Acero // Componente repuesto para maquinaria minera",1,87141090,27.288944331398973,1,DA-HIST-V02-00743,1,DA-HIST-V02-00743,118-2026-10-113456-00-140,118-2026-10-113456-00,140,87141090,"CIGUEÑAL CON PASADOR DE ACEITE PIAG,PIAGGIO,SP1A007011, ES UN COMPONENTE QUE TRANSFORMA EL MOVIMIENTO LINEAL DE LOS PISTONES EN UN MOVIMIENTO CIRC material metal CRANKSHAFT ASSEMBLY WITH OIL DOWEL",1,exact_nandina8_evidence,NANDINA_87141090,NANDINA,hierarchical_v0.1,nandina_8,87141090,407,23,8714.10.90 - - Los demás u,1,1,1,1,f389ae6c303279cfea23697cbedb3315a5254254c2efc2450cf28f81243df175
DA-EVAL-V02-00016,"Brazo de enlace, S/M, S/M Brazo de enlace - Pasador de enlace O40*128 Pin // Cod: 27060106991 Permite el movimiento articulado de piezas metalicas Acero // Componente repuesto para maquinaria minera",2,87089939,21.22174989559634,3,DA-HIST-V02-00664,1,DA-HIST-V02-00664,118-2026-10-106393-00-397,118-2026-10-106393-00,397,87089939,"BRAZO DE DIRECCION IZQUIERDO, S/M, S/M BRAZO DE DIRECCION IZQUIERDO PART NO:DZ9100410081 PIEZA DE ENGRANAJE METAL",1,exact_nandina8_evidence,NANDINA_87089939,NANDINA,hierarchical_v0.1,nandina_8,87089939,406,44,8708.99.39 - - - - Las demás partes u,1,1,1,1,f389ae6c303279cfea23697cbedb3315a5254254c2efc2450cf28f81243df175
DA-EVAL-V02-00016,"Brazo de enlace, S/M, S/M Brazo de enlace - Pasador de enlace O40*128 Pin // Cod: 27060106991 Permite el movimiento articulado de piezas metalicas Acero // Componente repuesto para maquinaria minera",3,87089999,19.969332921340566,7,DA-HIST-V02-00693,1,DA-HIST-V02-00693,118-2026-10-106393-00-482,118-2026-10-106393-00,482,87089999,"BUJE DE PASADOR, S/M, S/M BUJE DE PASADOR PART NO:WG9000520078 PIEZA DE CHASIS METAL",1,exact_nandina8_evidence,NANDINA_87089999,NANDINA,hierarchical_v0.1,nandina_8,87089999,406,49,8708.99.99 - - - - Los demás u,1,1,1,1,f389ae6c303279cfea23697cbedb3315a5254254c2efc2450cf28f81243df175
DA-EVAL-V02-00017,"Ensamblaje de cardán 3570-2205, S/M, 3570-2205080-T Ensamblaje de cardán 3570-2205080-T Cardan assy 3570-2205080-T // Cod: 4110001049004 Transmitir torque entre ejes desalineados Acero // Componente repuesto para maquinaria minera",1,87089929,36.1029966857496,1,DA-HIST-V02-00615,1,DA-HIST-V02-00615,118-2026-10-106393-00-228,118-2026-10-106393-00,228,87089929,"CRUCETA DE CARDAN, S/M, S/M CRUCETA DE CARDAN 68X166.5 PART NO:68X166.5 PIEZA DE CARDAN METAL",1,exact_nandina8_evidence,NANDINA_87089929,NANDINA,hierarchical_v0.1,nandina_8,87089929,406,39,8708.99.29 - - - - Partes u,1,1,1,1,f389ae6c303279cfea23697cbedb3315a5254254c2efc2450cf28f81243df175
DA-EVAL-V02-00017,"Ensamblaje de cardán 3570-2205, S/M, 3570-2205080-T Ensamblaje de cardán 3570-2205080-T Cardan assy 3570-2205080-T // Cod: 4110001049004 Transmitir torque entre ejes desalineados Acero // Componente repuesto para maquinaria minera",2,87089999,32.62554915649367,2,DA-HIST-V02-00608,1,DA-HIST-V02-00608,118-2026-10-106393-00-190,118-2026-10-106393-00,190,87089999,"BASE DE CARDAN, S/M, S/M BASE DE CARDAN 62X160 PART NO:2205023B377 PIEZA DE CHASIS METAL",1,exact_nandina8_evidence,NANDINA_87089999,NANDINA,hierarchical_v0.1,nandina_8,87089999,406,49,8708.99.99 - - - - Los demás u,1,1,1,1,f389ae6c303279cfea23697cbedb3315a5254254c2efc2450cf28f81243df175
DA-EVAL-V02-00017,"Ensamblaje de cardán 3570-2205, S/M, 3570-2205080-T Ensamblaje de cardán 3570-2205080-T Cardan assy 3570-2205080-T // Cod: 4110001049004 Transmitir torque entre ejes desalineados Acero // Componente repuesto para maquinaria minera",3,87089921,29.04990223422825,3,DA-HIST-V02-00494,1,DA-HIST-V02-00494,118-2026-10-050585-00-21,118-2026-10-050585-00,21,87089921,"CARDAN, HYUNDAI, PORTER CARDAN SET TIPO DE PRODUCTO: USADO PARA VEHICULOS RESOLUCION: 0177-2021/SDC-INDECOPI / INFORME 000010-2022-SUNAT/340000",1,exact_nandina8_evidence,NANDINA_87089921,NANDINA,hierarchical_v0.1,nandina_8,87089921,406,38,8708.99.21 - - - - Transmisiones cardánicas u,1,1,1,1,f389ae6c303279cfea23697cbedb3315a5254254c2efc2450cf28f81243df175
DA-EVAL-V02-00018,"Barra de sujeción, S/M, CG-600 Barra de sujeción del radiador CG-600 Radiator bar CG-600 // Cod: 4110705454 Sostener y estabilizar el radiador en el vehículo Acero // Componente repuesto para maquinaria minera",1,87141090,25.631454805821747,1,DA-HIST-V02-00758,1,DA-HIST-V02-00758,118-2026-10-113456-00-6,118-2026-10-113456-00,6,87141090,"BLOQUE DESLIZANTE,BAJAJ,BA132141, ES UN COMPONENTE DEL SELECTOR DE CAMBIO, TRABAJ EN EL EJE DEL SELECTOR material de metal BLOCK SLIDER",1,exact_nandina8_evidence,NANDINA_87141090,NANDINA,hierarchical_v0.1,nandina_8,87141090,407,23,8714.10.90 - - Los demás u,1,1,1,1,f389ae6c303279cfea23697cbedb3315a5254254c2efc2450cf28f81243df175
DA-EVAL-V02-00018,"Barra de sujeción, S/M, CG-600 Barra de sujeción del radiador CG-600 Radiator bar CG-600 // Cod: 4110705454 Sostener y estabilizar el radiador en el vehículo Acero // Componente repuesto para maquinaria minera",2,87089100,21.695483137653362,3,DA-HIST-V02-00803,1,DA-HIST-V02-00803,118-2026-10-115368-00-123,118-2026-10-115368-00,123,87089100,"RADIADOR , TOYOTA , SIN MODELO RADIATOR TOYOTA",1,exact_nandina8_evidence,NANDINA_87089100,NANDINA,hierarchical_v0.1,nandina_8,87089100,406,24,8708.91.00 - - Radiadores y sus partes u,1,0,1,1,f389ae6c303279cfea23697cbedb3315a5254254c2efc2450cf28f81243df175
DA-EVAL-V02-00018,"Barra de sujeción, S/M, CG-600 Barra de sujeción del radiador CG-600 Radiator bar CG-600 // Cod: 4110705454 Sostener y estabilizar el radiador en el vehículo Acero // Componente repuesto para maquinaria minera",3,87088090,19.83924493554936,5,DA-HIST-V02-00536,1,DA-HIST-V02-00536,118-2026-10-096423-00-45,118-2026-10-096423-00,45,87088090,"HORQUILLA DE SUJECIÓN,S/M,S/M, CÓDIGO: 329703 RETAINING PIN PART NUMBER: P21R4-A/TN",1,exact_nandina8_evidence,NANDINA_87088090,NANDINA,hierarchical_v0.1,nandina_8,87088090,406,22,8708.80.90 - - Los demás u,1,1,1,1,f389ae6c303279cfea23697cbedb3315a5254254c2efc2450cf28f81243df175
DA-EVAL-V02-00019,"Conjunto de amortiguador, S/M, S/M Conjunto de amortiguador del radiador Radiator shock absorber assy // Cod: 4110001445 Permite mantener la estabilidad de radiador de motor Acero // Componente repuesto para maquinaria minera",1,87088020,32.387449088051774,1,DA-HIST-V02-00741,1,DA-HIST-V02-00741,118-2026-10-113456-00-139,118-2026-10-113456-00,139,87088020,"AMORTIGUADOR POSTERIOR PIAGGIO,PIAGGIO,136451R, ES UN COMPONENTE EN LA SUSPENSION DE LA MOTO material metal REAR SHOCK ABSORBER ASSLY",1,exact_nandina8_evidence,NANDINA_87088020,NANDINA,hierarchical_v0.1,nandina_8,87088020,406,21,8708.80.20 - - Amortiguadores y sus partes u,1,1,1,1,f389ae6c303279cfea23697cbedb3315a5254254c2efc2450cf28f81243df175
